state,district,year,season,groundwater_level,latitude,longitude
Bihar,Gaya,2007,Pre-Monsoon,17.46,12.6744,69.3865
Bihar,Gaya,2007,Post-Monsoon,9.84,23.0646,73.3634
Bihar,Gaya,2007,Rabi,14.09,9.0512,69.0437
Bihar,Gaya,2007,Kharif,12.22,17.6683,93.9326
Bihar,Gaya,2008,Pre-Monsoon,19.99,19.5923,92.9873
Bihar,Gaya,2008,Post-Monsoon,12.46,12.0698,76.0863
Bihar,Gaya,2008,Rabi,15.24,14.4457,94.6114
Bihar,Gaya,2008,Kharif,12.21,10.109,80.395
Bihar,Gaya,2009,Pre-Monsoon,19.04,34.0065,88.5109
Bihar,Gaya,2009,Post-Monsoon,11.67,25.4581,78.1708
Bihar,Gaya,2009,Rabi,14.81,15.3814,84.7446
Bihar,Gaya,2009,Kharif,14.07,34.0267,94.9906
Bihar,Gaya,2010,Pre-Monsoon,20.08,29.3222,73.6627
Bihar,Gaya,2010,Post-Monsoon,12.9,24.1915,77.633
Bihar,Gaya,2010,Rabi,15.21,33.9183,78.9935
Bihar,Gaya,2010,Kharif,12.05,8.2588,76.2315
Bihar,Gaya,2011,Pre-Monsoon,19.01,32.7237,82.4402
Bihar,Gaya,2011,Post-Monsoon,15.31,9.9757,70.5949
Bihar,Gaya,2011,Rabi,16.25,25.6033,82.1213
Bihar,Gaya,2011,Kharif,16.29,21.5188,96.4667
Bihar,Gaya,2012,Pre-Monsoon,19.47,33.4952,68.5598
Bihar,Gaya,2012,Post-Monsoon,12.71,34.0655,72.3286
Bihar,Gaya,2012,Rabi,16.87,17.469,74.286
Bihar,Gaya,2012,Kharif,15.95,23.8089,78.0948
Bihar,Gaya,2013,Pre-Monsoon,20.84,15.7984,79.8612
Bihar,Gaya,2013,Post-Monsoon,12.66,8.7015,72.4314
Bihar,Gaya,2013,Rabi,18.44,24.925,70.1349
Bihar,Gaya,2013,Kharif,14.5,10.1025,73.5593
Bihar,Gaya,2014,Pre-Monsoon,23.26,14.0345,92.5691
Bihar,Gaya,2014,Post-Monsoon,17.52,21.2824,91.8535
Bihar,Gaya,2014,Rabi,19.26,28.8032,96.0126
Bihar,Gaya,2014,Kharif,15.86,21.8868,81.737
Bihar,Gaya,2015,Pre-Monsoon,23.02,22.7305,73.2156
Bihar,Gaya,2015,Post-Monsoon,16.37,11.9444,86.3396
Bihar,Gaya,2015,Rabi,19.23,24.0098,71.5014
Bihar,Gaya,2015,Kharif,17.55,13.0538,91.2181
Bihar,Gaya,2016,Pre-Monsoon,21.85,8.5368,83.6954
Bihar,Gaya,2016,Post-Monsoon,17.58,33.8282,79.347
Bihar,Gaya,2016,Rabi,20.79,26.7544,88.856
Bihar,Gaya,2016,Kharif,17.02,23.193,96.2637
Bihar,Gaya,2017,Pre-Monsoon,24.2,29.1406,76.6045
Bihar,Gaya,2017,Post-Monsoon,14.36,30.0586,71.2045
Bihar,Gaya,2017,Rabi,21.32,30.3951,85.4792
Bihar,Gaya,2017,Kharif,18.0,15.6275,77.3806
Bihar,Gaya,2018,Pre-Monsoon,22.58,25.4423,78.3312
Bihar,Gaya,2018,Post-Monsoon,19.53,26.1913,89.1478
Bihar,Gaya,2018,Rabi,20.29,25.7361,76.1196
Bihar,Gaya,2018,Kharif,18.84,8.7776,80.0301
Bihar,Gaya,2019,Pre-Monsoon,21.21,26.5442,84.467
Bihar,Gaya,2019,Post-Monsoon,19.92,22.5087,81.6081
Bihar,Gaya,2019,Rabi,20.47,21.8058,86.4541
Bihar,Gaya,2019,Kharif,17.02,11.8001,72.5424
Bihar,Gaya,2020,Pre-Monsoon,26.52,31.7757,85.5981
Bihar,Gaya,2020,Post-Monsoon,19.29,31.2397,68.447
Bihar,Gaya,2020,Rabi,21.99,21.4018,81.7085
Bihar,Gaya,2020,Kharif,19.8,16.389,93.2417
Bihar,Gaya,2021,Pre-Monsoon,24.57,33.1712,93.4126
Bihar,Gaya,2021,Post-Monsoon,20.37,10.0869,75.4782
Bihar,Gaya,2021,Rabi,20.54,10.544,77.1404
Bihar,Gaya,2021,Kharif,19.61,23.1712,80.568
Bihar,Gaya,2022,Pre-Monsoon,25.73,21.2119,91.587
Bihar,Gaya,2022,Post-Monsoon,19.55,10.6663,70.0182
Bihar,Gaya,2022,Rabi,24.4,27.5479,84.3855
Bihar,Gaya,2022,Kharif,19.84,20.6421,93.7614
Bihar,Gaya,2023,Pre-Monsoon,28.19,33.0022,68.6904
Bihar,Gaya,2023,Post-Monsoon,21.29,18.4975,71.4539
Bihar,Gaya,2023,Rabi,23.75,10.172,72.5387
Bihar,Gaya,2023,Kharif,21.21,26.9404,96.6056
Bihar,Muzaffarpur,2000,Pre-Monsoon,14.76,32.1573,94.9296
Bihar,Muzaffarpur,2000,Post-Monsoon,10.16,34.3491,95.2334
Bihar,Muzaffarpur,2000,Rabi,13.29,12.7373,91.3801
Bihar,Muzaffarpur,2000,Kharif,7.52,31.9877,92.6874
Bihar,Muzaffarpur,2001,Pre-Monsoon,16.18,34.8798,70.8204
Bihar,Muzaffarpur,2001,Post-Monsoon,9.68,30.3331,91.6967
Bihar,Muzaffarpur,2001,Rabi,15.52,32.7318,76.6377
Bihar,Muzaffarpur,2001,Kharif,10.58,30.3647,81.7292
Bihar,Muzaffarpur,2002,Pre-Monsoon,17.38,19.4035,72.9832
Bihar,Muzaffarpur,2002,Post-Monsoon,7.47,17.67,73.5951
Bihar,Muzaffarpur,2002,Rabi,13.54,21.2035,91.14
Bihar,Muzaffarpur,2002,Kharif,10.58,23.3622,93.903
Bihar,Muzaffarpur,2003,Pre-Monsoon,19.51,31.216,90.5566
Bihar,Muzaffarpur,2003,Post-Monsoon,12.17,8.3414,74.3002
Bihar,Muzaffarpur,2003,Rabi,13.84,9.7587,90.6266
Bihar,Muzaffarpur,2003,Kharif,13.05,8.121,82.5357
Bihar,Muzaffarpur,2004,Pre-Monsoon,18.43,25.6463,72.2302
Bihar,Muzaffarpur,2004,Post-Monsoon,9.58,13.001,73.9289
Bihar,Muzaffarpur,2004,Rabi,14.43,18.669,86.9599
Bihar,Muzaffarpur,2004,Kharif,11.48,19.8269,90.5032
Bihar,Muzaffarpur,2005,Pre-Monsoon,19.75,8.5976,86.2218
Bihar,Muzaffarpur,2005,Post-Monsoon,12.51,31.9472,79.9145
Bihar,Muzaffarpur,2005,Rabi,16.23,18.0328,76.6087
Bihar,Muzaffarpur,2005,Kharif,12.0,33.9626,84.7757
Bihar,Muzaffarpur,2006,Pre-Monsoon,19.29,33.5171,96.6175
Bihar,Muzaffarpur,2006,Post-Monsoon,12.35,9.2126,72.36
Bihar,Muzaffarpur,2006,Rabi,14.85,17.8248,71.7438
Bihar,Muzaffarpur,2006,Kharif,13.31,20.3258,75.8791
Bihar,Muzaffarpur,2007,Pre-Monsoon,19.98,30.7664,95.6097
Bihar,Muzaffarpur,2007,Post-Monsoon,14.31,31.1278,70.1937
Bihar,Muzaffarpur,2007,Rabi,19.06,20.4964,96.6884
Bihar,Muzaffarpur,2007,Kharif,15.0,27.0763,90.0546
Bihar,Muzaffarpur,2008,Pre-Monsoon,19.17,8.962,95.134
Bihar,Muzaffarpur,2008,Post-Monsoon,15.58,23.8252,76.6461
Bihar,Muzaffarpur,2008,Rabi,18.38,30.586,91.6207
Bihar,Muzaffarpur,2008,Kharif,14.55,25.4172,78.6144
Bihar,Muzaffarpur,2009,Pre-Monsoon,25.05,9.4054,69.1065
Bihar,Muzaffarpur,2009,Post-Monsoon,13.54,29.3069,83.3573
Bihar,Muzaffarpur,2009,Rabi,18.41,8.784,69.1745
Bihar,Muzaffarpur,2009,Kharif,17.42,19.8206,84.0828
Bihar,Muzaffarpur,2010,Pre-Monsoon,24.26,24.7636,96.108
Bihar,Muzaffarpur,2010,Post-Monsoon,16.32,13.3268,95.5816
Bihar,Muzaffarpur,2010,Rabi,22.17,10.6855,79.0367
Bihar,Muzaffarpur,2010,Kharif,16.84,28.7732,88.5004
Bihar,Muzaffarpur,2011,Pre-Monsoon,21.94,31.1835,94.6635
Bihar,Muzaffarpur,2011,Post-Monsoon,17.77,19.9368,87.0017
Bihar,Muzaffarpur,2011,Rabi,18.45,17.1886,77.3542
Bihar,Muzaffarpur,2011,Kharif,15.11,30.4408,78.1122
Bihar,Muzaffarpur,2012,Pre-Monsoon,23.22,34.225,78.7986
Bihar,Muzaffarpur,2012,Post-Monsoon,14.46,18.0325,73.6559
Bihar,Muzaffarpur,2012,Rabi,20.87,28.7908,96.1014
Bihar,Muzaffarpur,2012,Kharif,16.59,28.8823,75.0572
Bihar,Muzaffarpur,2013,Pre-Monsoon,22.35,34.8207,70.5137
Bihar,Muzaffarpur,2013,Post-Monsoon,16.52,22.15,94.5297
Bihar,Muzaffarpur,2013,Rabi,22.49,34.2812,75.6028
Bihar,Muzaffarpur,2013,Kharif,17.56,19.1213,70.1281
Bihar,Muzaffarpur,2014,Pre-Monsoon,25.81,28.1492,74.3521
Bihar,Muzaffarpur,2014,Post-Monsoon,17.01,9.9413,88.7545
Bihar,Muzaffarpur,2014,Rabi,23.64,20.023,78.0341
Bihar,Muzaffarpur,2014,Kharif,17.73,20.1825,89.7082
Bihar,Muzaffarpur,2015,Pre-Monsoon,25.22,25.0264,95.0905
Bihar,Muzaffarpur,2015,Post-Monsoon,17.58,14.2411,79.4309
Bihar,Muzaffarpur,2015,Rabi,22.56,12.5929,82.3524
Bihar,Muzaffarpur,2015,Kharif,20.07,19.7107,90.7832
Bihar,Muzaffarpur,2016,Pre-Monsoon,24.12,17.7418,91.9644
Bihar,Muzaffarpur,2016,Post-Monsoon,16.26,20.2078,83.1871
Bihar,Muzaffarpur,2016,Rabi,25.1,12.0814,85.7344
Bihar,Muzaffarpur,2016,Kharif,19.68,14.4655,93.1547
Bihar,Muzaffarpur,2017,Pre-Monsoon,24.57,17.5482,83.2214
Bihar,Muzaffarpur,2017,Post-Monsoon,21.37,25.6625,76.9247
Bihar,Muzaffarpur,2017,Rabi,26.36,11.4135,90.0634
Bihar,Muzaffarpur,2017,Kharif,19.7,18.9915,82.4585
Bihar,Muzaffarpur,2018,Pre-Monsoon,26.9,30.3471,81.0852
Bihar,Muzaffarpur,2018,Post-Monsoon,18.9,12.0254,96.566
Bihar,Muzaffarpur,2018,Rabi,24.37,19.1108,73.3315
Bihar,Muzaffarpur,2018,Kharif,21.54,33.4181,83.4382
Bihar,Muzaffarpur,2019,Pre-Monsoon,28.97,13.9312,81.9764
Bihar,Muzaffarpur,2019,Post-Monsoon,20.51,19.3114,90.6008
Bihar,Muzaffarpur,2019,Rabi,23.7,17.5834,96.4939
Bihar,Muzaffarpur,2019,Kharif,22.1,10.4219,89.2821
Bihar,Muzaffarpur,2020,Pre-Monsoon,27.65,15.3369,90.2702
Bihar,Muzaffarpur,2020,Post-Monsoon,20.86,31.029,90.5879
Bihar,Muzaffarpur,2020,Rabi,25.54,27.135,79.3342
Bihar,Muzaffarpur,2020,Kharif,25.62,30.7153,87.6385
Bihar,Muzaffarpur,2021,Pre-Monsoon,31.59,21.3042,93.7872
Bihar,Muzaffarpur,2021,Post-Monsoon,19.93,31.9959,81.4667
Bihar,Muzaffarpur,2021,Rabi,23.6,21.9354,77.6501
Bihar,Muzaffarpur,2021,Kharif,24.12,11.2357,93.4989
Bihar,Muzaffarpur,2022,Pre-Monsoon,28.5,19.0426,88.278
Bihar,Muzaffarpur,2022,Post-Monsoon,21.15,25.2455,83.4348
Bihar,Muzaffarpur,2022,Rabi,27.51,24.6822,90.8227
Bihar,Muzaffarpur,2022,Kharif,24.55,17.0251,93.5562
Bihar,Muzaffarpur,2023,Pre-Monsoon,30.6,26.8325,81.798
Bihar,Muzaffarpur,2023,Post-Monsoon,23.71,26.4827,74.2975
Bihar,Muzaffarpur,2023,Rabi,28.36,34.5747,92.4086
Bihar,Muzaffarpur,2023,Kharif,23.02,22.4621,71.976
Bihar,Bhagalpur,2000,Pre-Monsoon,16.51,10.9312,90.9603
Bihar,Bhagalpur,2000,Post-Monsoon,7.9,12.6104,69.0645
Bihar,Bhagalpur,2000,Rabi,12.76,18.9384,93.3031
Bihar,Bhagalpur,2000,Kharif,7.89,22.1671,68.6453
Bihar,Bhagalpur,2001,Pre-Monsoon,15.99,33.7642,78.7716
Bihar,Bhagalpur,2001,Post-Monsoon,7.85,29.7939,87.0673
Bihar,Bhagalpur,2001,Rabi,13.2,13.2041,76.7726
Bihar,Bhagalpur,2001,Kharif,9.04,13.4985,86.6759
Bihar,Bhagalpur,2002,Pre-Monsoon,16.12,22.6799,81.6779
Bihar,Bhagalpur,2002,Post-Monsoon,10.4,15.2604,69.6248
Bihar,Bhagalpur,2002,Rabi,12.22,22.8633,76.9115
Bihar,Bhagalpur,2002,Kharif,9.92,22.4073,71.8946
Bihar,Bhagalpur,2003,Pre-Monsoon,15.09,32.719,92.7228
Bihar,Bhagalpur,2003,Post-Monsoon,10.7,33.1296,95.0404
Bihar,Bhagalpur,2003,Rabi,17.61,34.1719,71.636
Bihar,Bhagalpur,2003,Kharif,11.42,22.6187,68.5355
Bihar,Bhagalpur,2004,Pre-Monsoon,17.63,29.7595,80.3955
Bihar,Bhagalpur,2004,Post-Monsoon,11.66,11.0618,80.5781
Bihar,Bhagalpur,2004,Rabi,17.57,10.8507,96.7507
Bihar,Bhagalpur,2004,Kharif,8.56,14.5917,73.758
Bihar,Bhagalpur,2005,Pre-Monsoon,20.61,27.5412,68.7257
Bihar,Bhagalpur,2005,Post-Monsoon,12.37,8.4695,79.7503
Bihar,Bhagalpur,2005,Rabi,15.17,33.0081,78.2415
Bihar,Bhagalpur,2005,Kharif,12.45,13.3817,69.8924
Bihar,Bhagalpur,2006,Pre-Monsoon,19.27,15.159,68.4899
Bihar,Bhagalpur,2006,Post-Monsoon,12.58,20.9519,92.9085
Bihar,Bhagalpur,2006,Rabi,15.81,20.0044,90.4706
Bihar,Bhagalpur,2006,Kharif,13.98,27.9752,83.6062
Bihar,Bhagalpur,2007,Pre-Monsoon,18.07,15.8283,73.4138
Bihar,Bhagalpur,2007,Post-Monsoon,14.42,34.0674,91.4692
Bihar,Bhagalpur,2007,Rabi,15.16,33.3894,72.0776
Bihar,Bhagalpur,2007,Kharif,13.25,15.838,92.0136
Bihar,Bhagalpur,2008,Pre-Monsoon,17.28,23.9325,80.8553
Bihar,Bhagalpur,2008,Post-Monsoon,12.71,20.0615,78.5194
Bihar,Bhagalpur,2008,Rabi,16.73,17.0517,68.0383
Bihar,Bhagalpur,2008,Kharif,13.15,16.3145,76.0802
Bihar,Bhagalpur,2009,Pre-Monsoon,19.87,20.2042,83.0537
Bihar,Bhagalpur,2009,Post-Monsoon,12.85,26.9432,80.6035
Bihar,Bhagalpur,2009,Rabi,19.26,19.2789,90.046
Bihar,Bhagalpur,2009,Kharif,13.55,14.0527,78.4142
Bihar,Bhagalpur,2010,Pre-Monsoon,18.41,30.5596,89.1663
Bihar,Bhagalpur,2010,Post-Monsoon,16.23,28.2304,73.688
Bihar,Bhagalpur,2010,Rabi,19.59,21.609,87.8201
Bihar,Bhagalpur,2010,Kharif,14.75,23.8742,92.4283
Bihar,Bhagalpur,2011,Pre-Monsoon,18.99,26.2464,80.026
Bihar,Bhagalpur,2011,Post-Monsoon,14.18,13.2443,80.0512
Bihar,Bhagalpur,2011,Rabi,17.0,18.3772,89.4134
Bihar,Bhagalpur,2011,Kharif,16.3,8.6125,94.9996
Bihar,Bhagalpur,2012,Pre-Monsoon,20.56,19.3356,93.8017
Bihar,Bhagalpur,2012,Post-Monsoon,18.77,19.8088,70.185
Bihar,Bhagalpur,2012,Rabi,18.59,10.5072,90.9317
Bihar,Bhagalpur,2012,Kharif,19.03,10.0379,69.9894
Bihar,Bhagalpur,2013,Pre-Monsoon,22.9,10.0766,73.9477
Bihar,Bhagalpur,2013,Post-Monsoon,17.01,20.2184,82.6901
Bihar,Bhagalpur,2013,Rabi,20.62,8.8817,70.0102
Bihar,Bhagalpur,2013,Kharif,17.15,27.9679,85.5451
Bihar,Bhagalpur,2014,Pre-Monsoon,23.44,27.9439,94.3114
Bihar,Bhagalpur,2014,Post-Monsoon,18.89,32.8678,83.5181
Bihar,Bhagalpur,2014,Rabi,17.7,33.2666,81.2797
Bihar,Bhagalpur,2014,Kharif,17.43,11.445,80.5484
Bihar,Bhagalpur,2015,Pre-Monsoon,22.28,28.8805,92.3276
Bihar,Bhagalpur,2015,Post-Monsoon,18.86,21.1051,73.8314
Bihar,Bhagalpur,2015,Rabi,19.9,11.3594,78.0065
Bihar,Bhagalpur,2015,Kharif,17.78,20.2065,76.7183
Bihar,Bhagalpur,2016,Pre-Monsoon,26.91,32.0041,92.2378
Bihar,Bhagalpur,2016,Post-Monsoon,18.52,24.4243,79.2634
Bihar,Bhagalpur,2016,Rabi,23.87,31.6937,71.0097
Bihar,Bhagalpur,2016,Kharif,18.53,18.3911,90.5074
Bihar,Bhagalpur,2017,Pre-Monsoon,23.96,13.6294,72.7226
Bihar,Bhagalpur,2017,Post-Monsoon,18.21,22.7034,73.9518
Bihar,Bhagalpur,2017,Rabi,21.26,26.7739,89.4921
Bihar,Bhagalpur,2017,Kharif,17.89,34.7427,78.8537
Bihar,Bhagalpur,2018,Pre-Monsoon,27.04,33.3589,84.8195
Bihar,Bhagalpur,2018,Post-Monsoon,19.33,14.4117,79.5602
Bihar,Bhagalpur,2018,Rabi,23.79,12.8006,69.4859
Bihar,Bhagalpur,2018,Kharif,21.56,26.44,75.2813
Bihar,Bhagalpur,2019,Pre-Monsoon,26.3,14.9623,84.3967
Bihar,Bhagalpur,2019,Post-Monsoon,17.14,9.824,72.9715
Bihar,Bhagalpur,2019,Rabi,23.33,34.5783,81.5879
Bihar,Bhagalpur,2019,Kharif,23.11,13.2043,87.9635
Bihar,Bhagalpur,2020,Pre-Monsoon,28.45,21.1626,78.6228
Bihar,Bhagalpur,2020,Post-Monsoon,17.94,25.4269,95.4782
Bihar,Bhagalpur,2020,Rabi,25.75,18.3646,81.6834
Bihar,Bhagalpur,2020,Kharif,21.56,31.459,80.0306
Bihar,Bhagalpur,2021,Pre-Monsoon,27.54,11.8694,80.9168
Bihar,Bhagalpur,2021,Post-Monsoon,20.4,31.4989,90.5
Bihar,Bhagalpur,2021,Rabi,21.17,10.2677,93.819
Bihar,Bhagalpur,2021,Kharif,24.02,11.7811,87.4509
Bihar,Bhagalpur,2022,Pre-Monsoon,27.81,10.7005,88.0654
Bihar,Bhagalpur,2022,Post-Monsoon,20.64,8.7841,85.9145
Bihar,Bhagalpur,2022,Rabi,24.6,33.1583,83.1666
Bihar,Bhagalpur,2022,Kharif,22.22,9.167,77.9325
Bihar,Bhagalpur,2023,Pre-Monsoon,27.63,14.6134,70.9042
Bihar,Bhagalpur,2023,Post-Monsoon,21.21,24.0751,77.9395
Bihar,Bhagalpur,2023,Rabi,26.12,14.1014,86.5446
Bihar,Bhagalpur,2023,Kharif,19.3,24.007,82.2468
Bihar,Darbhanga,2000,Pre-Monsoon,17.27,31.8358,70.0284
Bihar,Darbhanga,2000,Post-Monsoon,8.93,19.3158,84.9072
Bihar,Darbhanga,2000,Rabi,13.29,28.0944,94.1969
Bihar,Darbhanga,2000,Kharif,8.81,8.2291,74.2838
Bihar,Darbhanga,2001,Pre-Monsoon,17.73,8.9632,82.8921
Bihar,Darbhanga,2001,Post-Monsoon,7.42,15.3799,86.5701
Bihar,Darbhanga,2001,Rabi,13.91,20.6441,92.8824
Bihar,Darbhanga,2001,Kharif,8.37,34.5914,94.4229
Bihar,Darbhanga,2002,Pre-Monsoon,15.44,30.1216,88.6094
Bihar,Darbhanga,2002,Post-Monsoon,8.47,34.5035,88.6339
Bihar,Darbhanga,2002,Rabi,16.41,34.9854,88.5941
Bihar,Darbhanga,2002,Kharif,9.81,28.5654,95.2126
Bihar,Darbhanga,2003,Pre-Monsoon,16.49,26.375,75.1766
Bihar,Darbhanga,2003,Post-Monsoon,8.23,17.0033,80.804
Bihar,Darbhanga,2003,Rabi,15.38,22.2881,81.0316
Bihar,Darbhanga,2003,Kharif,8.6,12.2921,69.3731
Bihar,Darbhanga,2004,Pre-Monsoon,18.5,16.2393,95.5935
Bihar,Darbhanga,2004,Post-Monsoon,10.37,27.2866,77.4759
Bihar,Darbhanga,2004,Rabi,15.37,10.1369,71.4126
Bihar,Darbhanga,2004,Kharif,9.3,12.7482,90.467
Bihar,Darbhanga,2005,Pre-Monsoon,18.67,22.8981,96.3954
Bihar,Darbhanga,2005,Post-Monsoon,11.37,14.5609,75.2079
Bihar,Darbhanga,2005,Rabi,15.09,18.2251,91.7252
Bihar,Darbhanga,2005,Kharif,15.86,22.0893,80.5882
Bihar,Darbhanga,2006,Pre-Monsoon,18.48,10.39,94.3365
Bihar,Darbhanga,2006,Post-Monsoon,12.82,22.4587,92.8762
Bihar,Darbhanga,2006,Rabi,16.32,22.5645,92.9604
Bihar,Darbhanga,2006,Kharif,12.21,10.6355,74.9729
Bihar,Darbhanga,2007,Pre-Monsoon,19.47,9.2881,72.2806
Bihar,Darbhanga,2007,Post-Monsoon,14.4,32.1017,73.4182
Bihar,Darbhanga,2007,Rabi,16.15,24.7309,94.6035
Bihar,Darbhanga,2007,Kharif,12.43,20.361,78.8981
Bihar,Darbhanga,2008,Pre-Monsoon,18.11,33.7747,72.52
Bihar,Darbhanga,2008,Post-Monsoon,17.34,13.1094,91.4324
Bihar,Darbhanga,2008,Rabi,18.67,15.3314,68.9624
Bihar,Darbhanga,2008,Kharif,13.49,21.9594,73.7039
Bihar,Darbhanga,2009,Pre-Monsoon,22.98,25.3269,87.3996
Bihar,Darbhanga,2009,Post-Monsoon,14.46,20.5821,86.4626
Bihar,Darbhanga,2009,Rabi,19.87,16.0449,73.2953
Bihar,Darbhanga,2009,Kharif,13.03,10.1577,68.0161
Bihar,Darbhanga,2010,Pre-Monsoon,17.82,25.5655,78.328
Bihar,Darbhanga,2010,Post-Monsoon,14.08,34.0217,95.1483
Bihar,Darbhanga,2010,Rabi,21.18,28.0365,88.1882
Bihar,Darbhanga,2010,Kharif,12.14,32.0483,88.7736
Bihar,Darbhanga,2011,Pre-Monsoon,23.56,13.9008,86.1394
Bihar,Darbhanga,2011,Post-Monsoon,12.93,18.3102,86.9613
Bihar,Darbhanga,2011,Rabi,19.08,10.0544,85.5045
Bihar,Darbhanga,2011,Kharif,14.98,8.3352,72.9672
Bihar,Darbhanga,2012,Pre-Monsoon,24.94,28.1461,69.4674
Bihar,Darbhanga,2012,Post-Monsoon,16.49,32.0978,74.5839
Bihar,Darbhanga,2012,Rabi,22.91,12.553,96.3107
Bihar,Darbhanga,2012,Kharif,17.99,21.1802,69.6716
Bihar,Darbhanga,2013,Pre-Monsoon,24.46,15.2462,81.6198
Bihar,Darbhanga,2013,Post-Monsoon,16.78,18.6289,75.9074
Bihar,Darbhanga,2013,Rabi,19.8,8.0912,88.8751
Bihar,Darbhanga,2013,Kharif,16.92,23.2339,74.6029
Bihar,Darbhanga,2014,Pre-Monsoon,23.75,28.6601,85.3329
Bihar,Darbhanga,2014,Post-Monsoon,18.14,33.0293,79.553
Bihar,Darbhanga,2014,Rabi,22.14,9.3296,71.9552
Bihar,Darbhanga,2014,Kharif,17.56,10.2249,92.4502
Bihar,Darbhanga,2015,Pre-Monsoon,24.64,21.1632,69.1751
Bihar,Darbhanga,2015,Post-Monsoon,19.12,27.4488,92.0688
Bihar,Darbhanga,2015,Rabi,22.32,13.4138,93.7778
Bihar,Darbhanga,2015,Kharif,16.87,14.7971,81.5312
Bihar,Darbhanga,2016,Pre-Monsoon,22.38,29.66,83.355
Bihar,Darbhanga,2016,Post-Monsoon,16.71,26.4801,86.062
Bihar,Darbhanga,2016,Rabi,22.57,13.2859,95.0362
Bihar,Darbhanga,2016,Kharif,18.94,14.7654,89.2825
Bihar,Darbhanga,2017,Pre-Monsoon,24.13,16.2991,88.0678
Bihar,Darbhanga,2017,Post-Monsoon,17.92,18.8159,82.0017
Bihar,Darbhanga,2017,Rabi,23.54,17.6036,77.3413
Bihar,Darbhanga,2017,Kharif,18.3,27.1536,95.1163
Bihar,Darbhanga,2018,Pre-Monsoon,27.66,34.436,85.2696
Bihar,Darbhanga,2018,Post-Monsoon,17.22,27.5672,80.9143
Bihar,Darbhanga,2018,Rabi,23.54,24.1231,81.2688
Bihar,Darbhanga,2018,Kharif,18.62,17.2006,81.5666
Bihar,Darbhanga,2019,Pre-Monsoon,24.32,21.5235,73.6307
Bihar,Darbhanga,2019,Post-Monsoon,21.72,8.5888,87.7071
Bihar,Darbhanga,2019,Rabi,23.95,22.7951,72.9172
Bihar,Darbhanga,2019,Kharif,20.36,15.9327,92.0156
Bihar,Darbhanga,2020,Pre-Monsoon,28.48,9.8767,82.7488
Bihar,Darbhanga,2020,Post-Monsoon,22.65,10.2264,89.3425
Bihar,Darbhanga,2020,Rabi,25.57,12.9447,85.575
Bihar,Darbhanga,2020,Kharif,21.75,13.7127,85.8079
Bihar,Darbhanga,2021,Pre-Monsoon,29.7,26.5523,82.459
Bihar,Darbhanga,2021,Post-Monsoon,21.6,19.0008,79.3111
Bihar,Darbhanga,2021,Rabi,23.24,29.8634,79.8204
Bihar,Darbhanga,2021,Kharif,20.72,33.3422,87.2213
Bihar,Darbhanga,2022,Pre-Monsoon,27.98,29.0094,93.9254
Bihar,Darbhanga,2022,Post-Monsoon,20.53,27.5604,81.49
Bihar,Darbhanga,2022,Rabi,24.9,24.4463,68.1882
Bihar,Darbhanga,2022,Kharif,19.52,34.7225,78.5542
Bihar,Darbhanga,2023,Pre-Monsoon,31.24,21.8929,70.5369
Bihar,Darbhanga,2023,Post-Monsoon,23.46,10.5176,75.6418
Bihar,Darbhanga,2023,Rabi,26.84,32.3623,76.246
Bihar,Darbhanga,2023,Kharif,24.17,24.1008,80.0579
West Bengal,Kolkata,2000,Pre-Monsoon,13.8,8.6033,91.4527
West Bengal,Kolkata,2000,Post-Monsoon,9.78,21.2607,76.8983
West Bengal,Kolkata,2000,Rabi,14.38,32.8055,94.0058
West Bengal,Kolkata,2000,Kharif,8.88,32.84,94.324
West Bengal,Kolkata,2001,Pre-Monsoon,16.53,21.9045,77.333
West Bengal,Kolkata,2001,Post-Monsoon,9.07,31.5955,84.546
West Bengal,Kolkata,2001,Rabi,11.52,31.7151,73.6803
West Bengal,Kolkata,2001,Kharif,10.72,20.5099,87.145
West Bengal,Kolkata,2002,Pre-Monsoon,17.28,10.9901,76.3767
West Bengal,Kolkata,2002,Post-Monsoon,7.78,13.613,79.5003
West Bengal,Kolkata,2002,Rabi,15.6,27.1257,87.1512
West Bengal,Kolkata,2002,Kharif,13.31,11.086,76.4413
West Bengal,Kolkata,2003,Pre-Monsoon,18.47,15.144,74.0915
West Bengal,Kolkata,2003,Post-Monsoon,11.53,26.3864,84.0264
West Bengal,Kolkata,2003,Rabi,16.07,23.2166,89.3352
West Bengal,Kolkata,2003,Kharif,10.25,31.5342,76.9571
West Bengal,Kolkata,2004,Pre-Monsoon,19.86,29.7486,89.2012
West Bengal,Kolkata,2004,Post-Monsoon,10.74,20.5072,77.3942
West Bengal,Kolkata,2004,Rabi,16.53,31.862,71.1465
West Bengal,Kolkata,2004,Kharif,12.52,19.5655,81.4769
West Bengal,Kolkata,2005,Pre-Monsoon,18.6,20.4337,80.4471
West Bengal,Kolkata,2005,Post-Monsoon,11.25,14.7235,95.2367
West Bengal,Kolkata,2005,Rabi,16.57,29.8496,91.7981
West Bengal,Kolkata,2005,Kharif,12.13,8.7028,74.8742
West Bengal,Kolkata,2006,Pre-Monsoon,19.62,14.6099,78.9147
West Bengal,Kolkata,2006,Post-Monsoon,12.24,16.1294,71.1791
West Bengal,Kolkata,2006,Rabi,12.75,26.762,91.7102
